Sector,Camera,CCD,RA_center,DEC_center,ROTATION,RA_corner1,DEC_corner1,RA_corner2,DEC_corner2,RA_corner3,DEC_corner3,RA_corner4,DEC_corner4
1,1,1,319.488454261407,-41.03108836856406,16.178007346222355,313.7768933557651,-47.87080684244034,310.09137863815,-36.70151616336193,324.46812576063945,-33.32990542112329,330.1290453309814,-44.413007889664605
1,1,2,334.47794083915187,-36.423550004244326,26.41499062547669,330.34380161092156,-44.33629784493656,324.6639362707806,-33.277647678357184,337.72060964361594,-28.384674071410263,344.1286046553145,-38.561681881694405
1,1,3,328.6960583424258,-25.178945156740852,-158.6718421343762,332.04977267811785,-17.86624853656962,337.59837507408196,-28.16366148805828,324.5502025058128,-33.03376702696713,320.1920975384621,-21.766597982011916
1,1,4,315.3211868742303,-29.209683673834224,-163.99418131953283,320.01286441294855,-21.818865816281946,324.3591182099213,-33.08958919560897,310.04183317902715,-36.44717968118477,307.6415537112665,-25.139228569624372
1,2,1,333.2129935206038,-63.41583671190862,24.357120199743072,324.7493957798186,-70.67220289821164,317.2430399071086,-59.59988528302116,338.45794416613694,-54.53109514235086,352.50882236117627,-64.92338310418798
1,2,2,354.06167448384434,-56.326554098333844,43.35032740634939,352.8305129907002,-64.81724094515155,338.8047853173632,-55.11164299865918,354.68841928249947,-47.846728511107735,8.269154927319278,-55.7358787989994
1,2,3,342.03652308614835,-46.52070954348659,-148.30826322195472,344.3856576319673,-38.761944558666755,354.4133863003992,-47.6474516261344,338.574928098407,-54.88336758284491,330.3683250176636,-44.221072208472876
1,2,4,324.65950192462867,-51.96997579517814,-160.6751449286403,330.1530738798941,-44.28183408153675,338.30466224067567,-54.96643655340771,317.1399797194861,-59.334331749214215,313.94145544696494,-48.00835680838913
1,3,1,12.251072919545338,-63.62148275609748,-120.34397280607936,8.627361689437212,-55.880272359156734,28.847855914463068,-60.21639654606235,19.345290364166885,-71.84748945590377,352.7977993490933,-64.81232654178736
1,3,2,350.1414490912172,-73.39032099157447,-140.11070991002438,352.5027379754933,-64.9116098863911,19.127238644914996,-72.00648832248264,343.8281360651087,-81.78194492917804,325.07721240524535,-71.02564257613173
1,3,3,38.17070315672027,-79.61203512499321,85.9482682074219,88.20337653403313,-83.38090666475408,344.85988676845653,-82.00707394737965,19.976938220810702,-72.0991133673027,60.08525023787563,-72.77229694225072
1,3,4,40.82135291908852,-67.09884685380132,88.61900156099962,59.896793685320475,-72.61220109498038,20.130271245681154,-71.95017245013085,29.337966530726348,-60.272463431852714,52.863480784068635,-61.11362371551077
1,4,1,69.00999370500897,-64.84370628502572,-66.2363877246368,53.47289534327801,-61.115592067941854,74.17291443658512,-56.729613882144264,89.69918902755322,-66.56497334853127,59.74062223531371,-72.68792233222155
1,4,2,89.97676579476115,-75.33669724699348,-46.07379550083704,59.8585491464022,-72.85087014302285,89.96637303070017,-66.690854987627,120.785369221033,-73.25932684844969,89.94282444277887,-83.28427569085399
1,4,3,111.47698769085373,-65.1918510333923,153.57771301540794,127.60362590269312,-61.771272936830925,121.07335078945351,-72.98642440228483,90.50588131690355,-66.48418628770646,106.15624024429177,-57.08094509017877
1,4,4,90.15211197795611,-57.72386305123944,135.46628874389273,105.89942816346796,-56.99573960653899,90.2177031850343,-66.36514402756501,74.60870668864715,-56.58873071548074,90.12628316508948,-49.78660285396943
2,1,1,348.3506516572611,-31.25649745106938,22.12136580925431,344.4021552099521,-38.5189781093073,339.42222399972326,-27.808708237632572,352.0038812544152,-23.243022294614452,357.93474739933623,-33.957556777678754
